LOCP_CHV_IDE;LOCP_COD_USUARIO;LOCP_DAT_INCLUSAO;LOCP_DSC_OPERACAO;LOCP_COD_SISTEMA;LOCP_NOM_TABELA;LOCP_CHV_IDE_TABELA;LOCP_TXT_REGISTRADO;LOCP_COD_CASO_USO;LOCP_COD_NIVEL;LOCP_END_IP_REQ
254745;Cliente_37;15/02/2018 13:54;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;10-0210050052-A-Verificação dinâmica de crédito: limite de crédito foi excedido 449.858,56 BRL;ENVIAR PEDIDO;900;unknow
254747;Cliente_37;15/02/2018 13:54;Envio de Email do SCP;ABC;;;Notificação da OV '0210050052' foi enviada para o email 'XXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;unknow
254757;Cliente_37;15/02/2018 13:57;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_37|Rec=Cliente_37|OVs=0210050053;ENVIAR PEDIDO;800;unknow
254767;Cliente_37;15/02/2018 14:03;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_37|Rec=Cliente_37|OVs=0210050054;ENVIAR PEDIDO;800;unknow
254769;Cliente_37;15/02/2018 14:04;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_37|Rec=Cliente_37|OVs=0210050054;ENVIAR PEDIDO;800;unknow
254779;Cliente_37;15/02/2018 14:09;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_37|Rec=Cliente_37|OVs=0210050055;ENVIAR PEDIDO;800;unknow
254780;Cliente_37;15/02/2018 14:14;11-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=16/02/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=8000|DtE=16/02/2018|Bas=5096|Prz=Z005|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254785;Cliente_37;15/02/2018 14:15;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;11-0210050056-A-Verificação dinâmica de crédito: limite de crédito foi excedido 453.440,76 BRL;ENVIAR PEDIDO;900;unknow
254784;Cliente_37;15/02/2018 14:15;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;11-0210050056-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254783;Cliente_37;15/02/2018 14:15;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;11-0210050056-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254782;Cliente_37;15/02/2018 14:15;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;11-0210050056-S-Venda Produtos 210050056 foi gravado(a);ENVIAR PEDIDO;900;unknow
254781;Cliente_37;15/02/2018 14:15;11-INCLUSAO-Fim chamada Ws-client -> Process Server - 5.852 (ms) de duração;ABC;;;Tip=null|Num=0210050056|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=16/02/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=8000|DtE=16/02/2018|Bas=5096|Prz=Z005|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254786;Cliente_37;15/02/2018 14:15;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;11-0210050056-A-Item 10 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;unknow
254787;Cliente_37;15/02/2018 14:15;Envio de Email do SCP;ABC;;;Notificação da OV '0210050056' foi enviada para o email 'XXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;unknow
254789;Cliente_37;15/02/2018 14:15;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_37|Rec=Cliente_37|OVs=0210050056;ENVIAR PEDIDO;800;unknow
254790;Cliente_37;15/02/2018 14:17;13-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=15/02/2018|TOV=Z706|Its=1#Pos=10#Prd=000000000001000088|Qtd=8000|DtE=15/02/2018|Bas=5096|Prz=Z004|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254792;Cliente_37;15/02/2018 14:17;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050057-S-Venda Prd. SPOT 210050057 foi gravado(a);ENVIAR PEDIDO;900;unknow
254791;Cliente_37;15/02/2018 14:17;13-INCLUSAO-Fim chamada Ws-client -> Process Server - 6.236 (ms) de duração;ABC;;;Tip=null|Num=0210050057|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=15/02/2018|TOV=Z706|Its=1#Pos=10#Prd=000000000001000088|Qtd=8000|DtE=15/02/2018|Bas=5096|Prz=Z004|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254793;Cliente_37;15/02/2018 14:17;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050057-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254794;Cliente_37;15/02/2018 14:17;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050057-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254795;Cliente_37;15/02/2018 14:17;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050057-S-KONVKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254796;Cliente_37;15/02/2018 14:17;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050057-A-Verificação dinâmica de crédito: limite de crédito foi excedido 453.427,96 BRL;ENVIAR PEDIDO;900;unknow
254797;Cliente_37;15/02/2018 14:17;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050057-A-Item 10 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;unknow
254798;Cliente_37;15/02/2018 14:17;Envio de Email do SCP;ABC;;;Notificação da OV '0210050057' foi enviada para o email 'XXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;unknow
254799;Cliente_37;15/02/2018 14:20;14-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=16/02/2018|TOV=Z706|Its=1#Pos=10#Prd=000000000001000088|Qtd=8000|DtE=16/02/2018|Bas=5096|Prz=Z003|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254806;Cliente_37;15/02/2018 14:20;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;14-0210050058-A-Item 10 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;unknow
254807;Cliente_37;15/02/2018 14:20;Envio de Email do SCP;ABC;;;Notificação da OV '0210050058' foi enviada para o email 'XXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;unknow
254800;Cliente_37;15/02/2018 14:20;14-INCLUSAO-Fim chamada Ws-client -> Process Server - 6.402 (ms) de duração;ABC;;;Tip=null|Num=0210050058|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=16/02/2018|TOV=Z706|Its=1#Pos=10#Prd=000000000001000088|Qtd=8000|DtE=16/02/2018|Bas=5096|Prz=Z003|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254801;Cliente_37;15/02/2018 14:20;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;14-0210050058-S-Venda Prd. SPOT 210050058 foi gravado(a);ENVIAR PEDIDO;900;unknow
254802;Cliente_37;15/02/2018 14:20;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;14-0210050058-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254803;Cliente_37;15/02/2018 14:20;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;14-0210050058-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254804;Cliente_37;15/02/2018 14:20;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;14-0210050058-S-KONVKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254805;Cliente_37;15/02/2018 14:20;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;14-0210050058-A-Verificação dinâmica de crédito: limite de crédito foi excedido 453.415,16 BRL;ENVIAR PEDIDO;900;unknow
254809;Cliente_37;15/02/2018 14:23;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_37|Rec=Cliente_37|OVs=0210050058;ENVIAR PEDIDO;800;unknow
254811;Cliente_37;15/02/2018 14:24;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_37|Rec=Cliente_37|OVs=0210050058;ENVIAR PEDIDO;800;unknow
254815;Cliente_39;15/02/2018 14:52;Não foi possível precificar o produto.;ABC;;;[Cliente_39|Cliente_39|Z700|2018-02-16|1000078|1.000|0040047828|CIF|5059|Y001-Antecipado|Material 01.000.078 no antecipado, utilizar tipo de documento Z70S];PRECIFICAR;900;unknow
254816;Cliente_39;15/02/2018 14:52;Não foi possível precificar o produto.;ABC;;;[Cliente_39|Cliente_39|Z700|2018-02-16|1000078|1.000|0040047828|CIF|5059|Y001-Antecipado|Quantidade do resultado da precificação igual à 0 (ZERO).];PRECIFICAR;900;unknow
254817;Cliente_39;15/02/2018 14:52;Não foi possível precificar o produto.;ABC;;;[Cliente_39|Cliente_39|Z700|2018-02-16|1000078|1.000|0040047828|CIF|5059|Y001-Antecipado|Material 01.000.078 no antecipado, utilizar tipo de documento Z70S];PRECIFICAR;900;unknow
254818;Cliente_39;15/02/2018 14:52;Não foi possível precificar o produto.;ABC;;;[Cliente_39|Cliente_39|Z700|2018-02-16|1000078|1.000|0040047828|CIF|5059|Y001-Antecipado|Quantidade do resultado da precificação igual à 0 (ZERO).];PRECIFICAR;900;unknow
254819;Cliente_39;15/02/2018 14:53;17-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=00000Cliente_39|Rec=00000Cliente_39|DtE=16/02/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000078|Qtd=5000|DtE=16/02/2018|Bas=null|Prz=null|Mod=null|Ctr=0040047829|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254822;Cliente_39;15/02/2018 14:53;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;17-0210050059-S-Somente um parceiro pôde ser selecionado;ENVIAR PEDIDO;900;unknow
254821;Cliente_39;15/02/2018 14:53;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;17-0210050059-S-Venda Produtos 210050059 foi gravado(a);ENVIAR PEDIDO;900;unknow
254820;Cliente_39;15/02/2018 14:53;17-INCLUSAO-Fim chamada Ws-client -> Process Server - 6.326 (ms) de duração;ABC;;;Tip=null|Num=0210050059|Orig=12||Ems=00000Cliente_39|Rec=00000Cliente_39|DtE=16/02/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000078|Qtd=5000|DtE=16/02/2018|Bas=null|Prz=null|Mod=null|Ctr=0040047829|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254823;Cliente_39;15/02/2018 14:53;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;17-0210050059-S-Autoriz.solicitação: contrato 40047829 requer a entrada de um parceiro;ENVIAR PEDIDO;900;unknow
254824;Cliente_39;15/02/2018 14:53;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;17-0210050059-A-Verificação dinâmica de crédito: limite de crédito foi excedido 75.779,23 BRL;ENVIAR PEDIDO;900;unknow
254825;Cliente_39;15/02/2018 14:53;Envio de Email do SCP;ABC;;;Notificação da OV '0210050059' foi enviada para o email 'XXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;unknow
254827;Cliente_39;15/02/2018 14:55;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_39|Rec=Cliente_39|OVs=0210050059;ENVIAR PEDIDO;800;unknow
254829;Cliente_39;15/02/2018 14:58;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_39|Rec=Cliente_39|OVs=0210050059;ENVIAR PEDIDO;800;unknow
254830;Cliente_39;15/02/2018 14:58;20-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12|ConfirmadaOVsemelhante|Ems=00000Cliente_39|Rec=00000Cliente_39|DtE=16/02/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000078|Qtd=5000|DtE=16/02/2018|Bas=null|Prz=null|Mod=null|Ctr=0040047829|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254831;Cliente_39;15/02/2018 14:58;20-INCLUSAO-Fim chamada Ws-client -> Process Server - 5.567 (ms) de duração;ABC;;;Tip=null|Num=0210050060|Orig=12|ConfirmadaOVsemelhante|Ems=00000Cliente_39|Rec=00000Cliente_39|DtE=16/02/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000078|Qtd=5000|DtE=16/02/2018|Bas=null|Prz=null|Mod=null|Ctr=0040047829|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254832;Cliente_39;15/02/2018 14:58;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;20-0210050060-S-Venda Produtos 210050060 foi gravado(a);ENVIAR PEDIDO;900;unknow
254833;Cliente_39;15/02/2018 14:58;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;20-0210050060-S-Somente um parceiro pôde ser selecionado;ENVIAR PEDIDO;900;unknow
254834;Cliente_39;15/02/2018 14:58;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;20-0210050060-S-Autoriz.solicitação: contrato 40047829 requer a entrada de um parceiro;ENVIAR PEDIDO;900;unknow
254835;Cliente_39;15/02/2018 14:58;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;20-0210050060-A-Verificação dinâmica de crédito: limite de crédito foi excedido 75.779,23 BRL;ENVIAR PEDIDO;900;unknow
254836;Cliente_39;15/02/2018 14:58;Envio de Email do SCP;ABC;;;Notificação da OV '0210050060' foi enviada para o email 'XXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;unknow
254837;Cliente_37;16/02/2018 13:09;1-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=17/02/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=5000|DtE=17/02/2018|Bas=5096|Prz=Z005|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254839;Cliente_37;16/02/2018 13:09;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;1-0210050074-S-Venda Produtos 210050074 foi gravado(a);ENVIAR PEDIDO;900;unknow
254840;Cliente_37;16/02/2018 13:09;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;1-0210050074-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254838;Cliente_37;16/02/2018 13:09;1-INCLUSAO-Fim chamada Ws-client -> Process Server - 9.887 (ms) de duração;ABC;;;Tip=null|Num=0210050074|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=17/02/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=5000|DtE=17/02/2018|Bas=5096|Prz=Z005|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254841;Cliente_37;16/02/2018 13:09;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;1-0210050074-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254843;Cliente_37;16/02/2018 13:09;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;1-0210050074-A-Item 10 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;unknow
254842;Cliente_37;16/02/2018 13:09;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;1-0210050074-A-Verificação dinâmica de crédito: limite de crédito foi excedido 448.067,46 BRL;ENVIAR PEDIDO;900;unknow
254844;Cliente_37;16/02/2018 13:09;Envio de Email do SCP;ABC;;;Notificação da OV '0210050074' foi enviada para o email 'XXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;unknow
254845;Cliente_37;16/02/2018 13:13;2-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=17/02/2018|TOV=Z706|Its=1#Pos=10#Prd=000000000001000088|Qtd=5000|DtE=17/02/2018|Bas=5096|Prz=Z004|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254846;Cliente_37;16/02/2018 13:13;2-INCLUSAO-Fim chamada Ws-client -> Process Server - 7.026 (ms) de duração;ABC;;;Tip=null|Num=0210050075|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=17/02/2018|TOV=Z706|Its=1#Pos=10#Prd=000000000001000088|Qtd=5000|DtE=17/02/2018|Bas=5096|Prz=Z004|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254847;Cliente_37;16/02/2018 13:13;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;2-0210050075-S-Venda Prd. SPOT 210050075 foi gravado(a);ENVIAR PEDIDO;900;unknow
254853;Cliente_37;16/02/2018 13:13;Envio de Email do SCP;ABC;;;Notificação da OV '0210050075' foi enviada para o email 'XXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;unknow
254852;Cliente_37;16/02/2018 13:13;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;2-0210050075-A-Item 10 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;unknow
254851;Cliente_37;16/02/2018 13:13;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;2-0210050075-A-Verificação dinâmica de crédito: limite de crédito foi excedido 448.059,46 BRL;ENVIAR PEDIDO;900;unknow
254850;Cliente_37;16/02/2018 13:13;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;2-0210050075-S-KONVKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254848;Cliente_37;16/02/2018 13:13;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;2-0210050075-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254849;Cliente_37;16/02/2018 13:13;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;2-0210050075-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254855;Cliente_37;16/02/2018 13:15;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_37|Rec=Cliente_37|OVs=0210050075;ENVIAR PEDIDO;800;unknow
254857;Cliente_37;16/02/2018 13:15;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_37|Rec=Cliente_37|OVs=0210050074;ENVIAR PEDIDO;800;unknow
254858;Cliente_37;16/02/2018 13:16;5-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12|ConfirmadaOVsemelhante|Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=17/02/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=5000|DtE=17/02/2018|Bas=5096|Prz=Z005|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254864;Cliente_37;16/02/2018 13:16;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;5-0210050076-A-Item 10 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;unknow
254865;Cliente_37;16/02/2018 13:16;Envio de Email do SCP;ABC;;;Notificação da OV '0210050076' foi enviada para o email 'XXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;unknow
254859;Cliente_37;16/02/2018 13:16;5-INCLUSAO-Fim chamada Ws-client -> Process Server - 5.923 (ms) de duração;ABC;;;Tip=null|Num=0210050076|Orig=12|ConfirmadaOVsemelhante|Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=17/02/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=5000|DtE=17/02/2018|Bas=5096|Prz=Z005|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254860;Cliente_37;16/02/2018 13:16;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;5-0210050076-S-Venda Produtos 210050076 foi gravado(a);ENVIAR PEDIDO;900;unknow
254861;Cliente_37;16/02/2018 13:16;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;5-0210050076-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254862;Cliente_37;16/02/2018 13:16;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;5-0210050076-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254863;Cliente_37;16/02/2018 13:16;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;5-0210050076-A-Verificação dinâmica de crédito: limite de crédito foi excedido 448.067,46 BRL;ENVIAR PEDIDO;900;unknow
254867;Cliente_37;16/02/2018 13:17;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_37|Rec=Cliente_37|OVs=0210050074, 0210050076;ENVIAR PEDIDO;800;unknow
254869;Cliente_37;16/02/2018 13:18;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_37|Rec=Cliente_37|OVs=0210050076, 0210050074;ENVIAR PEDIDO;800;unknow
254870;Cliente_37;16/02/2018 15:06;8-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=17/02/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000118|Qtd=10000|DtE=17/02/2018|Bas=5096|Prz=Z015|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254872;Cliente_37;16/02/2018 15:06;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;8-0210050083-S-Venda Produtos 210050083 foi gravado(a);ENVIAR PEDIDO;900;unknow
254873;Cliente_37;16/02/2018 15:06;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;8-0210050083-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254871;Cliente_37;16/02/2018 15:06;8-INCLUSAO-Fim chamada Ws-client -> Process Server - 6.882 (ms) de duração;ABC;;;Tip=null|Num=0210050083|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=17/02/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000118|Qtd=10000|DtE=17/02/2018|Bas=5096|Prz=Z015|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254874;Cliente_37;16/02/2018 15:06;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;8-0210050083-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254876;Cliente_37;16/02/2018 15:06;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;8-0210050083-A-Item 10 - 01.000.118 - XXXXXXé inferi;ENVIAR PEDIDO;900;unknow
254875;Cliente_37;16/02/2018 15:06;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;8-0210050083-A-Verificação dinâmica de crédito: limite de crédito foi excedido 451.363,96 BRL;ENVIAR PEDIDO;900;unknow
254877;Cliente_37;16/02/2018 15:06;Envio de Email do SCP;ABC;;;Notificação da OV '0210050083' foi enviada para o email 'XXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;unknow
254878;Cliente_37;16/02/2018 15:10;9-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=17/02/2018|TOV=Z706|Its=1#Pos=10#Prd=000000000001000118|Qtd=10000|DtE=17/02/2018|Bas=5096|Prz=Z010|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254879;Cliente_37;16/02/2018 15:10;9-INCLUSAO-Fim chamada Ws-client -> Process Server - 6.592 (ms) de duração;ABC;;;Tip=null|Num=0210050084|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=17/02/2018|TOV=Z706|Its=1#Pos=10#Prd=000000000001000118|Qtd=10000|DtE=17/02/2018|Bas=5096|Prz=Z010|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
254886;Cliente_37;16/02/2018 15:10;Envio de Email do SCP;ABC;;;Notificação da OV '0210050084' foi enviada para o email 'XXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;unknow
254880;Cliente_37;16/02/2018 15:10;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;9-0210050084-S-Venda Prd. SPOT 210050084 foi gravado(a);ENVIAR PEDIDO;900;unknow
254881;Cliente_37;16/02/2018 15:10;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;9-0210050084-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254882;Cliente_37;16/02/2018 15:10;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;9-0210050084-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254883;Cliente_37;16/02/2018 15:10;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;9-0210050084-S-KONVKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254884;Cliente_37;16/02/2018 15:10;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;9-0210050084-A-Verificação dinâmica de crédito: limite de crédito foi excedido 451.363,96 BRL;ENVIAR PEDIDO;900;unknow
254885;Cliente_37;16/02/2018 15:10;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;9-0210050084-A-Item 10 - 01.000.118 - XXXXXXé inferi;ENVIAR PEDIDO;900;unknow
254888;Cliente_37;16/02/2018 15:32;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_37|Rec=Cliente_37|OVs=0210050084;ENVIAR PEDIDO;800;unknow
254890;Cliente_37;16/02/2018 15:35;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_37|Rec=Cliente_37|OVs=0210050084;ENVIAR PEDIDO;800;unknow
254892;Cliente_37;16/02/2018 15:36;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_37|Rec=Cliente_37|OVs=0210050083;ENVIAR PEDIDO;800;unknow
254893;Cliente_21;16/02/2018 15:44;13-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=00000Cliente_21|Rec=00000Cliente_21|DtE=17/02/2018|TOV=Z706|Its=1#Pos=10#Prd=000000000001000118|Qtd=10000|DtE=17/02/2018|Bas=5211|Prz=Z008|Mod=Z10|Ctr=null|Amo=|B2B=1234/10#;ENVIAR PEDIDO;800;unknow
254897;Cliente_21;16/02/2018 15:44;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050087-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254898;Cliente_21;16/02/2018 15:44;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050087-S-KONVKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254896;Cliente_21;16/02/2018 15:44;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050087-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;unknow
254895;Cliente_21;16/02/2018 15:44;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050087-S-Venda Prd. SPOT 210050087 foi gravado(a);ENVIAR PEDIDO;900;unknow
